date,price
12-01-2016 22:30,23.70916433
12-01-2016 23:30,23.46722075
13-01-2016 00:30,23.98434867
13-01-2016 01:30,23.96769842
13-01-2016 02:30,24.7825195
13-01-2016 03:30,24.98581217
13-01-2016 04:30,27.24837108
13-01-2016 05:30,28.67117917
13-01-2016 06:30,29.07451092
13-01-2016 07:30,26.93800775
13-01-2016 08:30,35.59348317
13-01-2016 09:30,27.98436708
13-01-2016 10:30,20.142412
13-01-2016 11:30,13.98056
13-01-2016 12:30,20.16496992
13-01-2016 13:30,19.67912158
13-01-2016 14:30,20.33850808
13-01-2016 15:30,22.17199358
13-01-2016 16:30,23.80807775
13-01-2016 17:30,29.65533242
13-01-2016 18:30,28.38984975
13-01-2016 19:30,28.3460985
13-01-2016 20:30,24.10795942
13-01-2016 21:30,23.17538925
13-01-2016 22:30,18.83700633
13-01-2016 23:30,19.85019033
14-01-2016 00:30,22.93339867
14-01-2016 01:30,22.99165042
14-01-2016 02:30,21.83048742
14-01-2016 03:30,21.69167625
14-01-2016 04:30,22.04518008
14-01-2016 05:30,20.36939575
14-01-2016 06:30,22.47302092
14-01-2016 07:30,22.09211325
14-01-2016 08:30,-8.721925167
14-01-2016 09:30,22.6274455
14-01-2016 10:30,22.11400525
14-01-2016 11:30,-1.275818083
14-01-2016 12:30,16.84171683
14-01-2016 13:30,14.81852683
14-01-2016 14:30,19.39460483
14-01-2016 15:30,23.28678008
14-01-2016 16:30,24.97989417
14-01-2016 17:30,27.11750467
14-01-2016 18:30,27.41075875
14-01-2016 19:30,27.64121483
14-01-2016 20:30,23.6620175
14-01-2016 21:30,28.91721125
14-01-2016 22:30,23.85361342
14-01-2016 23:30,23.40916758
15-01-2016 00:30,23.94023767
15-01-2016 01:30,22.00397183
15-01-2016 02:30,21.4333465
15-01-2016 03:30,19.84290158
15-01-2016 04:30,17.96930858
15-01-2016 05:30,20.38844175
15-01-2016 06:30,22.59425417
15-01-2016 07:30,22.978503
15-01-2016 08:30,21.83363442
15-01-2016 09:30,20.77970342
15-01-2016 10:30,17.18286833
15-01-2016 11:30,16.95126458
15-01-2016 12:30,19.32340225
15-01-2016 13:30,16.42942675
15-01-2016 14:30,18.7999545
15-01-2016 15:30,19.65133467
15-01-2016 16:30,23.82309375
15-01-2016 17:30,33.12622383
15-01-2016 18:30,28.52206625
15-01-2016 19:30,26.16052108
15-01-2016 20:30,24.01801683
15-01-2016 21:30,26.48798558
15-01-2016 22:30,29.6328985
15-01-2016 23:30,23.67282292
16-01-2016 00:30,22.58453317
16-01-2016 01:30,22.38007142
16-01-2016 02:30,69.04865942
16-01-2016 03:30,46.78388825
16-01-2016 04:30,22.99493375
16-01-2016 05:30,26.0907035
16-01-2016 06:30,23.81644608
16-01-2016 07:30,30.32677242
16-01-2016 08:30,32.933854
16-01-2016 09:30,24.06506625
16-01-2016 10:30,21.776998
16-01-2016 11:30,19.09438967
16-01-2016 12:30,15.18666692
16-01-2016 13:30,19.72449542
16-01-2016 14:30,21.66271558
16-01-2016 15:30,20.634151
16-01-2016 16:30,25.85841583
16-01-2016 17:30,23.70387092
16-01-2016 18:30,24.25116892
16-01-2016 19:30,30.90498183
16-01-2016 20:30,35.64539667
16-01-2016 21:30,30.68664508
16-01-2016 22:30,37.68255083
16-01-2016 23:30,35.25545442
17-01-2016 00:30,26.30953367
17-01-2016 01:30,22.88755367
17-01-2016 02:30,25.05243683
17-01-2016 03:30,23.62479025
17-01-2016 04:30,24.11073375
17-01-2016 05:30,23.75265325
17-01-2016 06:30,23.32136567
17-01-2016 07:30,21.46494367
17-01-2016 08:30,21.26879217
